days,optimals,snp,dqnBiggerNet_percent,dqnBiggerNet_weight,dqnBiggerNet_stock,dqnFastBigNet_percent,dqnFastBigNet_weight,dqnFastBigNet_stock,dqnVeryLarge_percent,dqnVeryLarge_weight,dqnVeryLarge_stock
10/17/2016 0:00,0.074317171,0.074317171,0.010033483,7,PCG,0,7,KVUE,-0.004118474,1,CAH
10/18/2016 0:00,0.190280534,0.190280534,0.190280534,6,NFLX,0.003715269,10,LOW,0.023106864,5,EW
10/19/2016 0:00,0.059388387,0.059388387,-0.006301462,8,DXCM,0.014591496,10,BLDR,0,10,HWM
10/20/2016 0:00,0.090285694,0.090285694,0.006870744,4,NUE,0.015314728,9,BIIB,0.022242796,9,CTRA
10/21/2016 0:00,0.101272172,0.101272172,0.036172709,10,WBD,0.010973508,5,PANW,-9.78E-05,6,FANG
10/24/2016 0:00,0.094973233,0.094973233,0.075153412,10,AMD,0.012038011,8,UPS,0.056037934,10,EPAM
10/25/2016 0:00,0.073656059,0.073656059,-0.027724897,1,TRGP,-0.005223545,6,SWKS,-0.006439957,9,NFLX
10/26/2016 0:00,0.146097804,0.146097804,0.03447646,1,LULU,0,7,KVUE,-0.002759445,5,ETR
10/27/2016 0:00,0.095783876,0.095783876,-0.025628153,4,CPT,0,7,KVUE,-0.001546985,3,SYK
10/28/2016 0:00,0.094342364,0.094342364,0.041263745,9,CCL,-0.019932706,6,SWKS,0.0169589,2,NEM
10/31/2016 0:00,0.062726597,0.062726597,0.007760886,8,FLT,0.022259407,10,EIX,0.010401555,8,DAL
11/1/2016 0:00,0.072986007,0.072986007,-0.004559841,8,EBAY,-0.024793403,10,CZR,-0.016731739,3,HUM
11/2/2016 0:00,0.15841581,0.15841581,0.15841581,10,ENPH,0.15841581,10,ENPH,-0.014518504,9,TSLA
11/3/2016 0:00,0.107198741,0.107198741,0.107198741,10,MRO,-0.008309477,5,PANW,0.006289335,9,MDT
11/4/2016 0:00,0.146436709,0.146436709,-0.008086513,7,AIZ,0.012834143,9,BIIB,0.010077843,7,IPG
11/7/2016 0:00,0.098251401,0.098251401,0.010950144,10,GPC,0.043763633,10,BLDR,0.036783095,10,YUM
11/8/2016 0:00,0.070859185,0.070859185,0.070859185,10,FCX,0.034482829,10,ENPH,0.004522871,9,ILMN
11/9/2016 0:00,0.171213884,0.171213884,0.11917098,9,VRTX,-0.028923386,10,EIX,-0.014430709,2,HRL
11/10/2016 0:00,0.133079831,0.133079831,0.067653313,6,BLDR,-0.014815863,1,FRT,0.036769562,9,KEY
11/11/2016 0:00,0.298067074,0.298067074,-0.000341888,7,PCG,0.017857126,10,ENPH,0.061904739,8,AMD
11/14/2016 0:00,0.076002138,0.076002138,0.055385097,10,DXCM,0,10,ENPH,0.02467944,10,IVZ
11/15/2016 0:00,0.129471664,0.129471664,0.021513101,8,EBAY,0.011673122,10,CZR,0.03361286,7,AMZN
11/16/2016 0:00,0.10043046,0.10043046,0.10043046,10,AMD,0.057142919,10,ENPH,-0.007844202,9,CAH
11/17/2016 0:00,0.136959229,0.136959229,0.136959229,10,BBY,0.032558175,10,BLDR,0.025716308,9,TSLA
11/18/2016 0:00,0.069029122,0.069029122,0.029550827,10,AMD,0,7,KVUE,-0.004860494,6,QRVO
11/21/2016 0:00,0.089124837,0.089124837,0,10,MRNA,0,7,KVUE,0.014912702,1,GPC
11/22/2016 0:00,0.081595348,0.081595348,0,10,MRNA,0,9,AAL,0.018175329,10,CTAS
11/23/2016 0:00,0.110422734,0.110422734,0.045871514,10,ENPH,0.045871514,10,ENPH,0.045871514,9,ENPH
11/25/2016 0:00,0.027535248,0.027535248,0.002201481,1,CPRT,0.004499961,2,PM,0.001903997,3,DFS
11/28/2016 0:00,0.069483582,0.069483582,0.026655156,1,AES,0,7,KVUE,0,9,DAY
11/29/2016 0:00,0.047910789,0.047910789,0.010968589,10,EQT,0.003989369,2,PM,0.004050096,10,CPRT
11/30/2016 0:00,0.208026736,0.208026736,0,10,MRNA,-0.028734624,9,BIIB,0,1,GEHC
12/1/2016 0:00,0.109090909,0.109090909,-0.012925142,7,PCG,-0.005240388,10,NEM,-0.019765134,8,MA
12/2/2016 0:00,0.044518277,0.044518277,0.003807048,10,CE,0.027027001,10,ENPH,-0.010943105,6,PH
12/5/2016 0:00,0.072968454,0.072968454,0.011046288,6,WST,0.008204062,5,BXP,0.025690906,10,AMZN
12/6/2016 0:00,0.191304377,0.191304377,0.191304377,10,ENPH,0.191304377,10,ENPH,0.022087734,9,LVS
12/7/2016 0:00,0.083007098,0.083007098,0,4,COP,0.011038521,10,EIX,0,9,UBER
12/8/2016 0:00,0.150401005,0.150401005,0.002414404,10,ED,0.002948005,3,CINF,0.001495392,10,CTAS
12/9/2016 0:00,0.049089036,0.049089036,0.012558442,3,CMS,0,7,KVUE,0.008800212,2,HRL
12/12/2016 0:00,0.038274871,0.038274871,0.032882026,10,AMD,-0.017528984,5,PANW,0.032882026,8,AMD
12/13/2016 0:00,0.042634722,0.042634722,0.023999977,10,ENPH,-0.006088226,3,CINF,0.013189665,10,MHK
12/14/2016 0:00,0.057913775,0.057913775,-0.032123678,6,FSLR,0,7,KVUE,-0.019909526,2,NI
12/15/2016 0:00,0.069128473,0.069128473,0.010037239,10,EA,0.002645479,10,BLDR,0.069128473,9,UHS
12/16/2016 0:00,0.119610568,0.119610568,0.050847512,10,ENPH,0.050847512,10,ENPH,-0.00424439,10,AMZN
12/19/2016 0:00,0.04838705,0.04838705,-0.015936698,5,RL,0.04838705,10,ENPH,0.003127638,7,PPG
12/20/2016 0:00,0.060936546,0.060936546,0,2,VLTO,-0.010717999,6,SWKS,0.004578989,3,NDAQ
12/21/2016 0:00,0.042030271,0.042030271,0.003350081,1,AES,-0.004182456,3,CINF,0.002012625,4,EA
12/22/2016 0:00,0.126822188,0.126822188,0.005196899,10,ED,-0.015767184,9,AAL,0.00200045,9,HOLX
12/23/2016 0:00,0.041584167,0.041584167,-0.004176494,7,HAL,0.007419692,7,AVGO,0.023458879,9,TSLA
12/27/2016 0:00,0.068682829,0.068682829,0.068682829,10,NVDA,0.006779654,7,IPG,0.029014694,9,TSLA
12/28/2016 0:00,0.020325226,0.020325226,-0.009610887,1,UHS,0,7,KVUE,-0.014406446,7,BXP
12/29/2016 0:00,0.075961006,0.075961006,-0.004788183,7,HAL,-0.008810535,9,AAL,0.003266752,8,AZO
12/30/2016 0:00,0.041237073,0.041237073,-0.016575152,6,INCY,0.041237073,10,ENPH,0.010678397,1,EQR
1/3/2017 0:00,0.061075666,0.061075666,0.039603923,10,ENPH,0.039603923,10,ENPH,0.030382732,8,CRM
1/4/2017 0:00,0.095238122,0.095238122,0.095238122,10,ENPH,0.095238122,10,ENPH,0.095238122,9,ENPH
1/5/2017 0:00,0.04605265,0.04605265,0.005865125,10,PPL,0.007852235,2,PM,0.035923086,3,ETSY
1/6/2017 0:00,0.056537134,0.056537134,0.003467477,10,CE,0.005229977,6,SWKS,0.016880656,10,AMP
1/9/2017 0:00,0.094358798,0.094358798,0.002424092,6,WST,0.005813207,1,KLAC,-0.020903895,10,AEE
1/10/2017 0:00,0.166030812,0.166030812,-0.016260163,8,EBAY,0,7,KVUE,0.015693953,10,HWM
1/11/2017 0:00,0.274336339,0.274336339,0.274336339,10,ENPH,0.01422851,6,SWKS,0.020578758,7,FCX
1/12/2017 0:00,0.02857846,0.02857846,0.000465289,6,WST,0.002298783,9,BIIB,0.009409804,2,HRL
1/13/2017 0:00,0.259133212,0.259133212,0.259133212,10,DXCM,-0.009287902,10,CZR,0.003672239,2,HRL
1/17/2017 0:00,0.071428582,0.071428582,0.023956176,10,BBY,0.071428582,10,ENPH,0,1,GEHC
1/18/2017 0:00,0.145454553,0.145454553,0.145454553,10,ENPH,0.145454553,10,ENPH,0.046616114,9,STLD
1/19/2017 0:00,0.234002203,0.234002203,0.010858833,8,EBAY,-0.006107176,3,ICE,0.000290564,3,FSLR
1/20/2017 0:00,0.130129992,0.130129992,0.020057835,7,HAL,0.130129992,6,SWKS,0.006046785,1,FICO
1/23/2017 0:00,0.037446421,0.037446421,0.013902339,10,CE,-0.010593634,6,BA,-0.017064357,1,AKAM
1/24/2017 0:00,0.096226461,0.096226461,0.053481306,10,AMD,0.01361047,9,LULU,0.059885756,10,LEN
1/25/2017 0:00,0.139690164,0.139690164,0.139690164,10,STX,0.030120526,10,ENPH,0.019098548,4,GLW
1/26/2017 0:00,0.112025164,0.112025164,7.84E-05,3,WTW,-0.000585429,3,LIN,0.003783397,9,SCHW
1/27/2017 0:00,0.079371747,0.079371747,0.019334201,10,NVDA,0,7,KVUE,0,5,VLTO
1/30/2017 0:00,0.024036446,0.024036446,0.000850426,4,ETR,0.01065097,6,SWKS,0,1,INVH
1/31/2017 0:00,0.063507618,0.063507618,0.041672189,9,IQV,0.004274407,9,BIIB,0.000827096,2,HRL
2/1/2017 0:00,0.162970159,0.162970159,0.162970159,10,AMD,0,7,KVUE,0.010995928,8,EBAY
2/2/2017 0:00,0.132491888,0.132491888,0.050839102,10,EQT,-0.006867204,6,SWKS,0,3,VLTO
2/3/2017 0:00,0.136829411,0.136829411,0.136829411,10,FTNT,0.004939051,6,SWKS,0.029090881,10,BLDR
2/6/2017 0:00,0.141353028,0.141353028,0.007955665,9,VRTX,-0.010978149,2,PM,0.002186336,1,IRM
2/7/2017 0:00,0.066104844,0.066104844,0.012193839,10,NXPI,0.021126825,10,ENPH,-0.016906234,9,CF
2/8/2017 0:00,0.062068904,0.062068904,0.062068904,10,ENPH,0.062068904,10,ENPH,0.006334626,9,CPRT
2/9/2017 0:00,0.133893098,0.133893098,0.033512359,10,FANG,0.041560625,10,BLDR,0.012987001,9,ENPH
2/10/2017 0:00,0.076971819,0.076971819,0.001430609,5,BAX,0.005891443,1,PH,0.007513364,3,VRSN
2/13/2017 0:00,0.056577031,0.056577031,0.004757652,8,EBAY,0.009710139,3,CINF,0.006029341,10,AES
2/14/2017 0:00,0.078573974,0.078573974,0.004352535,9,PANW,0.004352535,5,PANW,-0.008151755,10,AEP
2/15/2017 0:00,0.100307488,0.100307488,0.066666683,10,ENPH,-0.009942014,5,PANW,0.066666683,6,ENPH
2/16/2017 0:00,0.066405092,0.066405092,0.006324913,8,GOOG,-0.01651069,8,UPS,-0.010105093,7,IPG
2/17/2017 0:00,0.188579412,0.188579412,0.018633522,10,ENPH,0.031975533,4,BG,0.043989031,10,PODD
2/21/2017 0:00,0.066260463,0.066260463,0.066260463,10,AMD,0,7,KVUE,0.066260463,4,AMD
2/22/2017 0:00,0.073339955,0.073339955,0.002001647,5,BAX,-0.012170355,7,KIM,0,9,MRNA
2/23/2017 0:00,0.107834345,0.107834345,0.009027786,6,ES,0.049689467,10,ENPH,0,1,GEHC
2/24/2017 0:00,0.100591687,0.100591687,0.100591687,10,ENPH,0.100591687,10,ENPH,0.005938463,10,LEN
2/27/2017 0:00,0.076487247,0.076487247,0.076487247,10,AMD,0.047385616,10,BLDR,0.021505356,9,ENPH
2/28/2017 0:00,0.097880198,0.097880198,-0.017612497,1,LULU,0.005197289,7,MCD,0.056445729,9,BKNG
3/1/2017 0:00,0.123647638,0.123647638,0.034578147,10,AMD,0.123647638,10,BLDR,0.007799947,10,VLO
3/2/2017 0:00,0.127588689,0.127588689,0.003412932,1,VZ,0,7,KVUE,0.041953209,3,BLDR
3/3/2017 0:00,0.035222628,0.035222628,0,6,MRNA,-0.008069416,5,PANW,0.001830777,3,WRB
3/6/2017 0:00,0.035330903,0.035330903,-0.001251272,8,ETN,0,7,KVUE,0.002479711,9,CPRT
3/7/2017 0:00,0.024489947,0.024489947,0.000665467,10,CE,-0.004190612,6,SWKS,-0.009136158,1,IRM
3/8/2017 0:00,0.060031783,0.060031783,0.007927485,10,EA,0.002625881,5,PANW,0.017485084,8,EXPE
3/9/2017 0:00,0.080699383,0.080699383,-0.004436908,5,APTV,-0.018867925,7,LULU,0.080699383,10,MRO
3/10/2017 0:00,0.166666719,0.166666719,0.166666719,10,ENPH,0.166666719,10,ENPH,0.166666719,9,ENPH
3/13/2017 0:00,0.048721487,0.048721487,0.001828474,7,PCG,0.000441753,7,AVGO,-0.0013199,5,GILD
3/14/2017 0:00,0.048056284,0.048056284,-0.001831303,6,HD,0.040650367,10,ENPH,0.000824421,5,IPG
3/15/2017 0:00,0.070312528,0.070312528,0.070312528,10,ENPH,0.070312528,10,ENPH,0.027486218,8,DVN
3/16/2017 0:00,0.062253202,0.062253202,0,2,VLTO,0.0207388,10,BLDR,0.006957492,7,AMP
3/17/2017 0:00,0.047215741,0.047215741,0.007550784,4,ANET,-0.001834678,6,SWKS,0,6,VLTO
3/20/2017 0:00,0.067457366,0.067457366,-0.00390381,1,LULU,-0.008116698,5,PANW,0.001926244,9,STLD
3/21/2017 0:00,0.028130267,0.028130267,0.018477457,2,DUK,-0.004561041,2,PM,0,1,GEHC
3/22/2017 0:00,0.034118978,0.034118978,0,2,VLTO,0.012772208,6,SWKS,-0.006017107,4,GRMN
3/23/2017 0:00,0.028476711,0.028476711,0,2,VLTO,-0.000774641,7,MCD,0.016815723,8,WDC
3/24/2017 0:00,0.085962155,0.085962155,0.00462488,10,AXP,-0.004824304,10,BLDR,-0.006257787,8,MTCH
3/27/2017 0:00,0.051720094,0.051720094,-0.002379987,8,SO,-0.015281881,1,FRT,0.012843498,2,NEM
3/28/2017 0:00,0.093146345,0.093146345,0.008064508,10,ENPH,0.006753388,4,BG,0.055865923,10,CZR
3/29/2017 0:00,0.204527761,0.204527761,0.039999962,10,ENPH,0.014334474,10,BLDR,0.204527761,7,VRTX
3/30/2017 0:00,0.088139264,0.088139264,0.002747457,3,COST,0.038461595,10,ENPH,-0.004566025,10,MHK
3/31/2017 0:00,0.13154473,0.13154473,0.021867625,1,LULU,0,7,KVUE,0.001367304,9,TSLA
4/3/2017 0:00,0.072655385,0.072655385,0.002189005,10,ED,0,7,KVUE,0.072655385,10,TSLA
4/4/2017 0:00,0.045044245,0.045044245,0.021897789,10,ENPH,0,7,KVUE,0.017352356,9,TSLA
4/5/2017 0:00,0.028564482,0.028564482,0,9,MRNA,-0.006253909,8,VRSK,-0.008431703,1,AKAM
4/6/2017 0:00,0.110208813,0.110208813,0.046511677,10,ENPH,0.046511677,10,ENPH,-0.009830992,5,CLX
4/7/2017 0:00,0.038877247,0.038877247,-0.002953874,1,LULU,0.0074074,10,ENPH,-0.004267569,10,NVDA
4/10/2017 0:00,0.043267433,0.043267433,0,3,IR,0,7,KVUE,0.032557731,9,TSLA
4/11/2017 0:00,0.038043493,0.038043493,-0.010715606,1,LULU,-0.002413643,9,BIIB,0.013664593,7,IPG
4/12/2017 0:00,0.027365993,0.027365993,0.001569349,2,XOM,0.003174049,2,PM,0.001005098,5,BIIB
4/13/2017 0:00,0.024120725,0.024120725,-0.012298021,3,UAL,0,7,KVUE,0,4,GEHC
4/17/2017 0:00,0.039166463,0.039166463,0.00511672,9,FE,0,7,KVUE,0.003541839,10,PFE
4/18/2017 0:00,0.024856619,0.024856619,-0.005121405,5,WFC,0.007764363,9,ITW,-0.031021329,6,JNJ
4/19/2017 0:00,0.068586658,0.068586658,-0.004997119,8,EBAY,0.004018718,10,BLDR,-0.024975265,10,APA
4/20/2017 0:00,0.067584068,0.067584068,0.017400976,10,EA,0.021347609,10,BLDR,0.003867926,5,PFE
4/21/2017 0:00,0.042372944,0.042372944,0.042372944,10,ENPH,-0.004518398,10,MSI,0.005483005,10,EPAM
4/24/2017 0:00,0.05904403,0.05904403,0.040650367,10,ENPH,0.040650367,10,ENPH,0.028589966,10,BLDR
4/25/2017 0:00,0.07860759,0.07860759,0.071136621,10,FCX,0.013738678,3,LIN,0.028655723,10,CTRA
4/26/2017 0:00,0.104933373,0.104933373,0.003415046,9,TMUS,-0.003053408,4,BG,0.001452397,10,AEE
4/27/2017 0:00,0.10345241,0.10345241,0.029730444,10,DXCM,-0.040986322,8,CME,0.004053388,2,O
4/28/2017 0:00,0.120992582,0.120992582,0.000384945,10,DXCM,-0.042802296,6,SWKS,-0.000187064,9,IBM
5/1/2017 0:00,0.049879505,0.049879505,0.024060127,10,AMD,0.01734284,1,FRT,0.016979411,8,RCL
5/2/2017 0:00,0.17618112,0.17618112,0.003130857,1,SRE,0.010989021,7,IPG,0.17618112,6,MOH
5/3/2017 0:00,0.1184037,0.1184037,0,3,FOXA,7.37E-05,9,BIIB,-0.024679318,9,TSLA
5/4/2017 0:00,0.076486467,0.076486467,-0.004699423,5,DD,0.008799459,10,BLDR,0.008799459,8,BLDR
5/5/2017 0:00,0.097928434,0.097928434,-0.001385553,3,FE,0.035714252,10,ENPH,0.035714252,9,ENPH
5/8/2017 0:00,0.048054366,0.048054366,-0.007761144,8,EBAY,-0.000429891,9,ITW,-0.0103923,1,JKHY
5/9/2017 0:00,0.063608977,0.063608977,-0.004416181,1,PEP,0.003302301,9,BIIB,0.045802258,9,TSLA
5/10/2017 0:00,0.178259161,0.178259161,0,8,FOX,0.011796627,10,MSI,-0.012757172,5,AZO
5/11/2017 0:00,0.046621235,0.046621235,0.042954894,10,NVDA,-0.011625423,8,L,-0.003155641,9,HCA
5/12/2017 0:00,0.02710298,0.02710298,-0.001150011,1,PEP,-0.000192072,8,UPS,-0.000148242,3,SYK
5/15/2017 0:00,0.055162208,0.055162208,0.014654574,10,MRO,-0.00335993,8,MNST,0.016979437,4,CAT
5/16/2017 0:00,0.212897519,0.212897519,0.018613655,10,NVDA,0.010323923,2,PM,-0.000333563,10,CPRT
5/17/2017 0:00,0.05741828,0.05741828,0.011612923,8,PEAK,-0.046919402,6,SWKS,0.00029252,2,HRL
5/18/2017 0:00,0.068968423,0.068968423,0.041888553,10,NVDA,-0.014084494,10,ENPH,-0.005207144,9,LW
5/19/2017 0:00,0.146926866,0.146926866,0.038972505,10,FCX,0.028571487,10,ENPH,0.081801413,9,MCK
5/22/2017 0:00,0.083333251,0.083333251,0.083333251,10,ENPH,0.083333251,10,ENPH,0.083333251,9,ENPH
5/23/2017 0:00,0.165976842,0.165976842,0.00572011,10,EA,-0.006087953,1,FRT,-0.004850715,1,BSX
5/24/2017 0:00,0.067279986,0.067279986,0.002310937,7,HAL,0.021080192,9,BIIB,-7.84E-05,1,JNJ
5/25/2017 0:00,0.21479576,0.21479576,0.21479576,10,BBY,0.001078482,2,MAS,0.005029654,5,CMI
5/26/2017 0:00,0.037643539,0.037643539,0.011129846,9,VRTX,0.005792898,10,BLDR,-0.00101023,6,CDW
5/30/2017 0:00,0.072204122,0.072204122,0.041666625,10,ENPH,0.041666625,10,ENPH,0.016694167,5,STX
5/31/2017 0:00,0.026663337,0.026663337,0.026663337,5,VRTX,0.010354984,10,BLDR,0.026663337,9,VRTX
6/1/2017 0:00,0.172021332,0.172021332,0.016283697,10,EQT,0.021229866,10,BLDR,0.029024404,6,ZBH
6/2/2017 0:00,0.115471604,0.115471604,0.00570821,10,EA,0.051282081,10,ENPH,0.001032015,8,MTCH
6/5/2017 0:00,0.051861733,0.051861733,0.051861733,10,DXCM,-0.006179343,7,MCD,-0.014141029,9,LW
6/6/2017 0:00,0.070284696,0.070284696,0.070284696,10,AMD,-0.009820647,5,PANW,0.015921874,9,TSLA
6/7/2017 0:00,0.035959329,0.035959329,0.005404338,5,WFC,0.015019495,6,SWKS,0.019271708,9,TSLA
6/8/2017 0:00,0.072559064,0.072559064,0.042003191,10,AMD,0.013975144,6,SWKS,0.008163221,8,FTNT
6/9/2017 0:00,0.047391659,0.047391659,0.029149198,10,EQT,-0.036032789,6,SWKS,0.034614229,10,DVN
6/12/2017 0:00,0.058681485,0.058681485,0.038991195,10,DXCM,0.006761351,10,BLDR,0.058681485,10,PODD
6/13/2017 0:00,0.064935082,0.064935082,0,3,CARR,0.064935082,10,ENPH,-0.017394073,2,MRK
6/14/2017 0:00,0.044077687,0.044077687,-0.050414696,1,TRGP,-0.008583153,1,PH,0,9,MRNA
6/15/2017 0:00,0.023732322,0.023732322,0.0103896,6,CTRA,0.003305433,9,MCK,0.002665719,9,IBM
6/16/2017 0:00,0.040909095,0.040909095,0.028975322,8,WMB,-0.003255159,10,BLDR,0.012209536,10,RMD
6/19/2017 0:00,0.065439731,0.065439731,0.037594067,10,NVDA,0.03896108,10,ENPH,0.01491001,10,EXPE
6/20/2017 0:00,0.059513832,0.059513832,0.049999952,10,ENPH,0.049999952,10,ENPH,-0.001216573,2,NEM
6/21/2017 0:00,0.106012592,0.106012592,0.106012592,10,AMD,0.011175544,7,TSLA,0,1,GEHC
6/22/2017 0:00,0.085689559,0.085689559,0.048192798,10,ENPH,0.048192798,10,ENPH,0.048192798,3,ENPH
6/23/2017 0:00,0.079953903,0.079953903,0.079953903,10,EQT,0.020270283,10,BLDR,-0.003662874,9,BLK
6/26/2017 0:00,0.040816337,0.040816337,0.038440963,10,EQT,0,7,KVUE,0.009874652,5,ETR
6/27/2017 0:00,0.03853663,0.03853663,-0.017264316,3,CAG,-0.016962217,2,MAS,-0.020712701,1,MDLZ
6/28/2017 0:00,0.057692318,0.057692318,0.020348817,1,LULU,0.039057233,10,BLDR,0.020125521,10,APA
6/29/2017 0:00,0.052350403,0.052350403,-0.013994358,9,ITW,0,7,KVUE,-0.008516021,6,CDW
6/30/2017 0:00,0.109648336,0.109648336,0.000450918,6,MDT,0.020652862,10,BLDR,-0.010536766,4,GLW
7/3/2017 0:00,0.058154505,0.058154505,0.019798529,10,EQT,-0.00657644,5,PANW,0.041173918,8,MOS
7/5/2017 0:00,0.085596707,0.085596707,0.012060689,4,CPT,0.022970448,6,SWKS,0.004624273,9,MTCH
7/6/2017 0:00,0.036453172,0.036453172,-0.012150253,9,ZTS,-0.020705053,9,BIIB,0,1,GEHC
7/7/2017 0:00,0.037692061,0.037692061,0.028454607,6,INCY,0.003322272,3,MU,0.000721778,6,PKG
7/10/2017 0:00,0.065614914,0.065614914,0.037499964,10,ENPH,0.037499964,10,ENPH,0.053097294,8,MOS
7/11/2017 0:00,0.035342528,0.035342528,-0.0010235,3,FE,0.005124915,10,BLDR,-0.006652449,8,BIIB
7/12/2017 0:00,0.293865101,0.293865101,0.037974646,10,ENPH,0.004542564,8,UPS,0.012453089,10,AMZN
7/13/2017 0:00,0.052631608,0.052631608,-0.0029274,4,CPT,0.0119238,9,BIIB,0.011088314,8,BAC
7/14/2017 0:00,0.054615714,0.054615714,0.008090334,1,LULU,0.012345667,10,ENPH,0.01363133,5,PARA
7/17/2017 0:00,0.040307944,0.040307944,0.008159579,1,AES,-0.006635204,6,SWKS,0.001121732,5,IFF
7/18/2017 0:00,0.135436052,0.135436052,0.027130254,6,TSLA,0,10,ENPH,-0.006191974,5,PARA
7/19/2017 0:00,0.208308096,0.208308096,0.048801342,8,MRO,0.009475655,10,BLDR,0.048801342,10,MRO
7/20/2017 0:00,0.049999952,0.049999952,0.003495245,10,EA,0,7,KVUE,0.014327017,9,TSLA
7/21/2017 0:00,0.091891418,0.091891418,-0.022036139,7,HAL,0.009166215,4,PCG,0.023809573,9,ENPH
7/24/2017 0:00,0.042996366,0.042996366,0.018018033,9,VRTX,0.034883687,10,ENPH,0.004352333,8,EXPE
7/25/2017 0:00,0.147376531,0.147376531,0.008077223,7,ORCL,0.112359579,10,ENPH,-0.002505292,4,HUM
7/26/2017 0:00,0.098795018,0.098795018,0.012020323,3,REG,-0.010779966,10,BLDR,0.011840507,9,PAYX
7/27/2017 0:00,0.091054856,0.091054856,0.015370872,3,CAG,-0.003165497,3,ICE,0.009409101,2,HRL
7/28/2017 0:00,0.100470581,0.100470581,0.017325973,10,PAYC,0,7,KVUE,-0.006090737,5,DLTR
7/31/2017 0:00,0.058634448,0.058634448,0.003558273,7,PCG,0.010315915,10,BLDR,0,1,GEHC
8/1/2017 0:00,0.04762578,0.04762578,0.003802903,5,BAX,0.00986495,5,PANW,-0.005259252,1,BSX
8/2/2017 0:00,0.148287885,0.148287885,0.008879045,9,TMUS,-0.000841562,3,LIN,0.042214938,9,MTCH
8/3/2017 0:00,0.122181597,0.122181597,0.011120996,10,UAL,0.008605684,6,SRE,0,10,MRNA
8/4/2017 0:00,0.194376948,0.194376948,0.071072097,6,PODD,0.097112832,10,BLDR,0.043074043,8,DVN
8/7/2017 0:00,0.081456921,0.081456921,0.009946195,8,KR,0.009585208,2,PM,0.015741094,2,HRL
8/8/2017 0:00,0.132821459,0.132821459,0.0252252,1,AES,-0.010271038,2,PM,-0.004277405,6,SNPS
8/9/2017 0:00,0.100250623,0.100250623,-0.001901726,8,MGM,9.54E-05,6,SWKS,0.004647704,6,BK
8/10/2017 0:00,0.056266683,0.056266683,0.004563983,10,ED,0,7,KVUE,-0.014329571,5,AZO
8/11/2017 0:00,0.037694031,0.037694031,0.035276732,9,VRTX,0.015551199,6,SWKS,0.002469818,9,NEM
8/14/2017 0:00,0.079763956,0.079763956,0.043336117,10,AMD,0.012147049,6,IQV,-0.007679678,4,HSIC
8/15/2017 0:00,0.06405061,0.06405061,0.020376193,10,AMD,-0.009661827,10,BLDR,0.020376193,4,AMD
8/16/2017 0:00,0.057265582,0.057265582,0.051282081,10,ENPH,0.051282081,10,ENPH,0.016391262,5,AZO
8/17/2017 0:00,0.048080303,0.048080303,-0.04195313,4,NUE,-0.033173958,10,UAL,0.000220422,9,LW
8/18/2017 0:00,0.106694139,0.106694139,0.060975625,10,ENPH,0,7,KVUE,0.010823982,10,CTAS
8/21/2017 0:00,0.040989395,0.040989395,-0.002698384,9,TMUS,0.001867904,4,BG,0.008411525,6,HUM
8/22/2017 0:00,0.049428146,0.049428146,0.018743602,10,EA,0.006764444,8,UPS,0.015274268,10,NDAQ
8/23/2017 0:00,0.033455404,0.033455404,-0.003591309,10,EQT,0.023809573,10,ENPH,0,4,ABNB
8/24/2017 0:00,0.058139548,0.058139548,0.058139548,10,ENPH,0.058139548,10,ENPH,0.058139548,9,ENPH
8/25/2017 0:00,0.054287091,0.054287091,0,2,VLTO,0.006857894,10,EIX,0.0133049,9,CBOE
8/28/2017 0:00,0.055517441,0.055517441,-0.009454954,1,WELL,0.055517441,10,BLDR,0.055517441,3,BLDR
8/29/2017 0:00,0.138857459,0.138857459,0.004987016,10,PH,-0.003607083,6,SRE,-0.002576487,2,HRL
8/30/2017 0:00,0.106425566,0.106425566,0.05413665,9,MLM,0.01047502,8,MNST,0.015924739,5,WRK
8/31/2017 0:00,0.048768149,0.048768149,0.026045771,10,AMD,0.027245668,8,LVS,0.026045771,8,AMD
9/1/2017 0:00,0.105358352,0.105358352,-0.00087628,7,EXPE,0.007635986,10,PXD,0.065217393,3,ENPH
9/5/2017 0:00,0.11224491,0.11224491,-0.018274075,8,FLT,0.11224491,10,ENPH,0.11224491,9,ENPH
9/6/2017 0:00,0.072902367,0.072902367,0.00341193,10,CE,0.019697036,8,KIM,0.014870715,9,PXD
9/7/2017 0:00,0.171171113,0.171171113,0.171171113,10,ENPH,0.171171113,10,ENPH,0,1,GEHC
9/8/2017 0:00,0.049731024,0.049731024,-0.016668066,1,PEP,0.004693526,4,PCG,-0.020564178,9,TSLA
9/11/2017 0:00,0.059085622,0.059085622,0.032439352,10,NVDA,0.008418599,10,BLDR,0.027251245,10,ETSY
9/12/2017 0:00,0.038522432,0.038522432,0.010036184,10,AXP,0.022267175,10,CZR,0.012493753,5,MOS
9/13/2017 0:00,0.080105707,0.080105707,0.066115637,10,ENPH,0.066115637,10,ENPH,-0.007006486,1,CHRW
9/14/2017 0:00,0.034166099,0.034166099,0,3,FOXA,-0.010060362,10,CZR,-0.003025292,2,UNH
9/15/2017 0:00,0.176923098,0.176923098,0,10,MRNA,0.176923098,10,ENPH,0.021207196,8,AMD
9/18/2017 0:00,0.067193649,0.067193649,-0.001592292,4,CPT,-0.000139371,5,PANW,0.011484126,9,NDSN
